0.00.025.129 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.025.361 W srv  llama_server: -----------------
0.00.025.362 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.025.362 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.025.363 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.025.363 W srv  llama_server: -----------------
0.00.026.859 I srv    load_model: loading model '/Users/<user>/HermesProjects/Local-LLM-Lab/results/raw/EXP-020-bonsai2/models/Ternary-Bonsai-2-27B-PTQ1_0.gguf'
0.01.058.236 I cmn          init: llama threadpool init, n_threads = 4
0.02.279.383 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.02.286.647 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.286.669 I srv  llama_server: model loaded
0.02.286.673 I srv  llama_server: listening on http://127.0.0.1:8920
0.28.447.489 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
10.32.325.600 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  23722, progress = 0.79, t = 603.88 s / 39.28 tokens per second
10.35.918.808 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  23850, progress = 0.80, t = 607.47 s / 39.26 tokens per second
10.39.493.846 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  23978, progress = 0.80, t = 611.05 s / 39.24 tokens per second
10.43.097.900 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  24106, progress = 0.80, t = 614.65 s / 39.22 tokens per second
10.46.705.962 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  24234, progress = 0.81, t = 618.26 s / 39.20 tokens per second
10.50.310.701 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  24362, progress = 0.81, t = 621.86 s / 39.18 tokens per second
10.53.914.622 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  24490, progress = 0.82, t = 625.47 s / 39.15 tokens per second
10.57.511.697 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  24618, progress = 0.82, t = 629.06 s / 39.13 tokens per second
11.01.137.156 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  24746, progress = 0.83, t = 632.69 s / 39.11 tokens per second
11.04.762.252 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  24874, progress = 0.83, t = 636.31 s / 39.09 tokens per second
11.08.369.904 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  25002, progress = 0.83, t = 639.92 s / 39.07 tokens per second
11.12.004.707 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  25130, progress = 0.84, t = 643.56 s / 39.05 tokens per second
11.15.631.765 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  25258, progress = 0.84, t = 647.18 s / 39.03 tokens per second
11.19.252.412 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  25386, progress = 0.85, t = 650.80 s / 39.01 tokens per second
11.22.880.713 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  25514, progress = 0.85, t = 654.43 s / 38.99 tokens per second
11.26.513.484 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  25642, progress = 0.86, t = 658.07 s / 38.97 tokens per second
11.30.151.154 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  25770, progress = 0.86, t = 661.70 s / 38.94 tokens per second
11.33.787.036 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  25898, progress = 0.86, t = 665.34 s / 38.92 tokens per second
11.37.448.705 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  26026, progress = 0.87, t = 669.00 s / 38.90 tokens per second
11.41.098.941 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  26154, progress = 0.87, t = 672.65 s / 38.88 tokens per second
11.44.747.332 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  26282, progress = 0.88, t = 676.30 s / 38.86 tokens per second
11.48.403.424 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  26410, progress = 0.88, t = 679.96 s / 38.84 tokens per second
11.52.047.517 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  26538, progress = 0.89, t = 683.60 s / 38.82 tokens per second
11.55.687.761 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  26666, progress = 0.89, t = 687.24 s / 38.80 tokens per second
11.59.352.960 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  26794, progress = 0.89, t = 690.91 s / 38.78 tokens per second
12.03.024.644 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  26922, progress = 0.90, t = 694.58 s / 38.76 tokens per second
12.06.700.702 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  27050, progress = 0.90, t = 698.25 s / 38.74 tokens per second
12.10.362.436 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  27178, progress = 0.91, t = 701.91 s / 38.72 tokens per second
12.14.016.687 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  27306, progress = 0.91, t = 705.57 s / 38.70 tokens per second
12.17.703.310 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  27434, progress = 0.92, t = 709.26 s / 38.68 tokens per second
12.21.394.165 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  27562, progress = 0.92, t = 712.95 s / 38.66 tokens per second
12.25.080.357 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  27690, progress = 0.92, t = 716.63 s / 38.64 tokens per second
12.28.774.775 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  27818, progress = 0.93, t = 720.33 s / 38.62 tokens per second
12.32.468.782 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  27946, progress = 0.93, t = 724.02 s / 38.60 tokens per second
12.36.169.551 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  28074, progress = 0.94, t = 727.72 s / 38.58 tokens per second
12.39.894.136 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  28202, progress = 0.94, t = 731.45 s / 38.56 tokens per second
12.43.614.250 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  28330, progress = 0.95, t = 735.17 s / 38.54 tokens per second
12.47.324.482 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  28458, progress = 0.95, t = 738.88 s / 38.52 tokens per second
12.51.032.560 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  28586, progress = 0.95, t = 742.58 s / 38.50 tokens per second
12.54.741.320 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  28714, progress = 0.96, t = 746.29 s / 38.48 tokens per second
12.58.467.292 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  28842, progress = 0.96, t = 750.02 s / 38.45 tokens per second
13.02.197.518 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  28970, progress = 0.97, t = 753.75 s / 38.43 tokens per second
13.05.932.241 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29098, progress = 0.97, t = 757.48 s / 38.41 tokens per second
13.09.669.685 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29226, progress = 0.97, t = 761.22 s / 38.39 tokens per second
13.13.415.087 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29354, progress = 0.98, t = 764.97 s / 38.37 tokens per second
13.17.166.348 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29482, progress = 0.98, t = 768.72 s / 38.35 tokens per second
13.20.930.888 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29610, progress = 0.99, t = 772.48 s / 38.33 tokens per second
13.24.689.582 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29738, progress = 0.99, t = 776.24 s / 38.31 tokens per second
13.28.438.667 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29866, progress = 1.00, t = 779.99 s / 38.29 tokens per second
13.30.312.970 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29909, progress = 1.00, t = 781.87 s / 38.25 tokens per second
13.32.108.638 I slot print_timing: id  0 | task 0 | prompt processing, n_tokens =  29973, progress = 1.00, t = 783.66 s / 38.25 tokens per second
13.36.164.178 I slot print_timing: id  0 | task 0 | prompt eval time =  786243.04 ms / 29977 tokens (   26.23 ms per token,    38.13 tokens per second)
13.36.164.180 I slot print_timing: id  0 | task 0 |        eval time =    1473.58 ms /     8 tokens (  210.51 ms per token,     4.75 tokens per second)
13.36.164.181 I slot print_timing: id  0 | task 0 |       total time =  787716.62 ms / 29985 tokens
13.36.164.181 I slot print_timing: id  0 | task 0 |    graphs reused =        356
13.36.165.762 I slot      release: id  0 | task 0 | stop processing: n_tokens = 29984, truncated = 0
14.01.765.127 I srv    operator(): operator(): cleaning up before exit...
