0.00.030.688 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.032.569 W srv  llama_server: -----------------
0.00.032.571 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.032.571 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.032.571 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.032.571 W srv  llama_server: -----------------
0.00.034.404 I srv    load_model: loading model '/Users/<user>/HermesProjects/Local-LLM-Lab/results/raw/EXP-020-bonsai2/models/Ternary-Bonsai-2-27B-PTQ1_0.gguf'
0.04.237.264 I cmn          init: llama threadpool init, n_threads = 4
0.05.947.848 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.05.963.407 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.05.963.420 I srv  llama_server: model loaded
0.05.963.422 I srv  llama_server: listening on http://127.0.0.1:8920
0.21.837.830 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
10.46.214.018 I slot print_timing: id  0 | task 552 | n_gen =   1491, tg =   7.05 t/s, tg_3s =   7.62 t/s
10.49.237.879 I slot print_timing: id  0 | task 552 | n_gen =   1514, tg =   7.06 t/s, tg_3s =   7.61 t/s
10.52.261.902 I slot print_timing: id  0 | task 552 | n_gen =   1537, tg =   7.07 t/s, tg_3s =   7.61 t/s
10.55.300.083 I slot print_timing: id  0 | task 552 | n_gen =   1560, tg =   7.08 t/s, tg_3s =   7.57 t/s
10.58.429.198 I slot print_timing: id  0 | task 552 | n_gen =   1583, tg =   7.08 t/s, tg_3s =   7.35 t/s
11.01.455.337 I slot print_timing: id  0 | task 552 | n_gen =   1606, tg =   7.09 t/s, tg_3s =   7.60 t/s
11.04.483.152 I slot print_timing: id  0 | task 552 | n_gen =   1629, tg =   7.09 t/s, tg_3s =   7.60 t/s
11.07.509.496 I slot print_timing: id  0 | task 552 | n_gen =   1652, tg =   7.10 t/s, tg_3s =   7.60 t/s
11.10.538.469 I slot print_timing: id  0 | task 552 | n_gen =   1675, tg =   7.11 t/s, tg_3s =   7.59 t/s
11.13.658.212 I slot print_timing: id  0 | task 552 | n_gen =   1698, tg =   7.11 t/s, tg_3s =   7.37 t/s
11.16.683.232 I slot print_timing: id  0 | task 552 | n_gen =   1721, tg =   7.12 t/s, tg_3s =   7.60 t/s
11.19.709.500 I slot print_timing: id  0 | task 552 | n_gen =   1744, tg =   7.12 t/s, tg_3s =   7.60 t/s
11.22.755.564 I slot print_timing: id  0 | task 552 | n_gen =   1767, tg =   7.13 t/s, tg_3s =   7.55 t/s
11.25.784.917 I slot print_timing: id  0 | task 552 | n_gen =   1790, tg =   7.13 t/s, tg_3s =   7.59 t/s
11.28.815.450 I slot print_timing: id  0 | task 552 | n_gen =   1813, tg =   7.14 t/s, tg_3s =   7.59 t/s
11.31.848.099 I slot print_timing: id  0 | task 552 | n_gen =   1836, tg =   7.14 t/s, tg_3s =   7.58 t/s
11.34.879.795 I slot print_timing: id  0 | task 552 | n_gen =   1859, tg =   7.15 t/s, tg_3s =   7.59 t/s
11.37.908.195 I slot print_timing: id  0 | task 552 | n_gen =   1882, tg =   7.15 t/s, tg_3s =   7.59 t/s
11.40.950.571 I slot print_timing: id  0 | task 552 | n_gen =   1905, tg =   7.16 t/s, tg_3s =   7.56 t/s
11.43.983.706 I slot print_timing: id  0 | task 552 | n_gen =   1928, tg =   7.16 t/s, tg_3s =   7.58 t/s
11.47.015.207 I slot print_timing: id  0 | task 552 | n_gen =   1951, tg =   7.17 t/s, tg_3s =   7.59 t/s
11.50.048.018 I slot print_timing: id  0 | task 552 | n_gen =   1974, tg =   7.17 t/s, tg_3s =   7.58 t/s
11.53.080.907 I slot print_timing: id  0 | task 552 | n_gen =   1997, tg =   7.18 t/s, tg_3s =   7.58 t/s
11.56.163.508 I slot print_timing: id  0 | task 552 | n_gen =   2020, tg =   7.18 t/s, tg_3s =   7.46 t/s
11.59.194.240 I slot print_timing: id  0 | task 552 | n_gen =   2043, tg =   7.19 t/s, tg_3s =   7.59 t/s
12.02.232.151 I slot print_timing: id  0 | task 552 | n_gen =   2066, tg =   7.19 t/s, tg_3s =   7.57 t/s
12.05.274.747 I slot print_timing: id  0 | task 552 | n_gen =   2089, tg =   7.19 t/s, tg_3s =   7.56 t/s
12.08.317.684 I slot print_timing: id  0 | task 552 | n_gen =   2112, tg =   7.20 t/s, tg_3s =   7.56 t/s
12.11.354.139 I slot print_timing: id  0 | task 552 | n_gen =   2135, tg =   7.20 t/s, tg_3s =   7.57 t/s
12.14.029.618 I slot print_timing: id  0 | task 552 | prompt eval time =    5931.68 ms /   172 tokens (   34.49 ms per token,    29.00 tokens per second)
12.14.029.621 I slot print_timing: id  0 | task 552 |        eval time =  299019.07 ms /  2155 tokens (  138.82 ms per token,     7.20 tokens per second)
12.14.029.622 I slot print_timing: id  0 | task 552 |       total time =  304950.74 ms /  2327 tokens
12.14.029.622 I slot print_timing: id  0 | task 552 |    graphs reused =       2720
12.14.033.147 I slot      release: id  0 | task 552 | stop processing: n_tokens = 13374, truncated = 0
12.14.170.832 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.978 (> 0.100 thold), f_keep = 0.839
12.14.171.506 I slot launch_slot_: id  0 | task 2724 | processing task, is_child = 0
12.17.434.678 I slot print_timing: id  0 | task 2724 | prompt processing, n_tokens =    184, progress = 0.99, t =   3.26 s / 56.39 tokens per second
12.19.008.587 I slot print_timing: id  0 | task 2724 | prompt processing, n_tokens =    248, progress = 1.00, t =   4.84 s / 51.27 tokens per second
12.34.350.248 I slot print_timing: id  0 | task 2724 | n_gen =    100, tg =   7.59 t/s, tg_3s =   7.67 t/s
12.37.352.731 I slot print_timing: id  0 | task 2724 | n_gen =    121, tg =   7.48 t/s, tg_3s =   6.99 t/s
12.40.435.782 I slot print_timing: id  0 | task 2724 | n_gen =    143, tg =   7.42 t/s, tg_3s =   7.14 t/s
12.43.507.459 I slot print_timing: id  0 | task 2724 | n_gen =    165, tg =   7.39 t/s, tg_3s =   7.16 t/s
12.46.611.189 I slot print_timing: id  0 | task 2724 | n_gen =    188, tg =   7.39 t/s, tg_3s =   7.41 t/s
12.49.702.966 I slot print_timing: id  0 | task 2724 | n_gen =    211, tg =   7.40 t/s, tg_3s =   7.44 t/s
12.52.709.727 I slot print_timing: id  0 | task 2724 | n_gen =    234, tg =   7.42 t/s, tg_3s =   7.65 t/s
12.55.722.553 I slot print_timing: id  0 | task 2724 | n_gen =    257, tg =   7.44 t/s, tg_3s =   7.63 t/s
12.58.782.993 I slot print_timing: id  0 | task 2724 | n_gen =    280, tg =   7.45 t/s, tg_3s =   7.52 t/s
13.01.862.918 I slot print_timing: id  0 | task 2724 | n_gen =    303, tg =   7.45 t/s, tg_3s =   7.47 t/s
13.04.864.184 I slot print_timing: id  0 | task 2724 | n_gen =    326, tg =   7.46 t/s, tg_3s =   7.66 t/s
13.07.987.483 I slot print_timing: id  0 | task 2724 | n_gen =    350, tg =   7.48 t/s, tg_3s =   7.68 t/s
13.11.005.651 I slot print_timing: id  0 | task 2724 | n_gen =    373, tg =   7.49 t/s, tg_3s =   7.62 t/s
13.14.015.786 I slot print_timing: id  0 | task 2724 | n_gen =    396, tg =   7.49 t/s, tg_3s =   7.64 t/s
13.17.016.131 I slot print_timing: id  0 | task 2724 | n_gen =    419, tg =   7.50 t/s, tg_3s =   7.67 t/s
13.20.017.406 I slot print_timing: id  0 | task 2724 | n_gen =    442, tg =   7.51 t/s, tg_3s =   7.66 t/s
13.23.044.873 I slot print_timing: id  0 | task 2724 | n_gen =    465, tg =   7.52 t/s, tg_3s =   7.60 t/s
13.26.063.861 I slot print_timing: id  0 | task 2724 | n_gen =    488, tg =   7.52 t/s, tg_3s =   7.62 t/s
13.29.065.046 I slot print_timing: id  0 | task 2724 | n_gen =    511, tg =   7.53 t/s, tg_3s =   7.66 t/s
13.32.193.733 I slot print_timing: id  0 | task 2724 | n_gen =    535, tg =   7.53 t/s, tg_3s =   7.67 t/s
13.35.198.027 I slot print_timing: id  0 | task 2724 | n_gen =    558, tg =   7.54 t/s, tg_3s =   7.66 t/s
13.38.209.853 I slot print_timing: id  0 | task 2724 | n_gen =    581, tg =   7.54 t/s, tg_3s =   7.64 t/s
13.41.233.845 I slot print_timing: id  0 | task 2724 | n_gen =    604, tg =   7.54 t/s, tg_3s =   7.61 t/s
13.44.254.374 I slot print_timing: id  0 | task 2724 | n_gen =    627, tg =   7.55 t/s, tg_3s =   7.61 t/s
13.47.274.409 I slot print_timing: id  0 | task 2724 | n_gen =    650, tg =   7.55 t/s, tg_3s =   7.62 t/s
13.50.297.421 I slot print_timing: id  0 | task 2724 | n_gen =    673, tg =   7.55 t/s, tg_3s =   7.61 t/s
13.53.317.127 I slot print_timing: id  0 | task 2724 | n_gen =    696, tg =   7.55 t/s, tg_3s =   7.62 t/s
13.56.323.008 I slot print_timing: id  0 | task 2724 | n_gen =    719, tg =   7.56 t/s, tg_3s =   7.65 t/s
13.59.327.623 I slot print_timing: id  0 | task 2724 | n_gen =    742, tg =   7.56 t/s, tg_3s =   7.65 t/s
14.02.356.214 I slot print_timing: id  0 | task 2724 | n_gen =    765, tg =   7.56 t/s, tg_3s =   7.59 t/s
14.05.356.899 I slot print_timing: id  0 | task 2724 | n_gen =    787, tg =   7.55 t/s, tg_3s =   7.33 t/s
14.08.441.773 I slot print_timing: id  0 | task 2724 | n_gen =    809, tg =   7.54 t/s, tg_3s =   7.13 t/s
14.11.453.951 I slot print_timing: id  0 | task 2724 | n_gen =    832, tg =   7.54 t/s, tg_3s =   7.64 t/s
14.14.469.678 I slot print_timing: id  0 | task 2724 | n_gen =    855, tg =   7.55 t/s, tg_3s =   7.63 t/s
14.17.529.651 I slot print_timing: id  0 | task 2724 | n_gen =    878, tg =   7.55 t/s, tg_3s =   7.52 t/s
14.20.569.874 I slot print_timing: id  0 | task 2724 | n_gen =    900, tg =   7.54 t/s, tg_3s =   7.24 t/s
14.23.692.213 I slot print_timing: id  0 | task 2724 | n_gen =    923, tg =   7.53 t/s, tg_3s =   7.37 t/s
14.26.821.388 I slot print_timing: id  0 | task 2724 | n_gen =    946, tg =   7.53 t/s, tg_3s =   7.35 t/s
14.29.909.801 I slot print_timing: id  0 | task 2724 | n_gen =    968, tg =   7.52 t/s, tg_3s =   7.12 t/s
14.32.996.662 I slot print_timing: id  0 | task 2724 | n_gen =    990, tg =   7.51 t/s, tg_3s =   7.13 t/s
14.36.089.872 I slot print_timing: id  0 | task 2724 | n_gen =   1012, tg =   7.50 t/s, tg_3s =   7.11 t/s
14.39.173.445 I slot print_timing: id  0 | task 2724 | n_gen =   1034, tg =   7.49 t/s, tg_3s =   7.13 t/s
14.42.285.605 I slot print_timing: id  0 | task 2724 | n_gen =   1056, tg =   7.48 t/s, tg_3s =   7.07 t/s
14.45.392.898 I slot print_timing: id  0 | task 2724 | n_gen =   1078, tg =   7.47 t/s, tg_3s =   7.08 t/s
14.48.508.656 I slot print_timing: id  0 | task 2724 | n_gen =   1101, tg =   7.47 t/s, tg_3s =   7.38 t/s
14.51.524.319 I slot print_timing: id  0 | task 2724 | n_gen =   1124, tg =   7.48 t/s, tg_3s =   7.63 t/s
14.54.541.916 I slot print_timing: id  0 | task 2724 | n_gen =   1147, tg =   7.48 t/s, tg_3s =   7.62 t/s
14.57.572.902 I slot print_timing: id  0 | task 2724 | n_gen =   1170, tg =   7.48 t/s, tg_3s =   7.59 t/s
15.00.591.066 I slot print_timing: id  0 | task 2724 | n_gen =   1193, tg =   7.48 t/s, tg_3s =   7.62 t/s
15.03.602.276 I slot print_timing: id  0 | task 2724 | n_gen =   1216, tg =   7.49 t/s, tg_3s =   7.64 t/s
15.06.611.455 I slot print_timing: id  0 | task 2724 | n_gen =   1239, tg =   7.49 t/s, tg_3s =   7.64 t/s
15.09.623.861 I slot print_timing: id  0 | task 2724 | n_gen =   1262, tg =   7.49 t/s, tg_3s =   7.64 t/s
15.12.653.046 I slot print_timing: id  0 | task 2724 | n_gen =   1285, tg =   7.49 t/s, tg_3s =   7.59 t/s
15.15.663.525 I slot print_timing: id  0 | task 2724 | n_gen =   1308, tg =   7.50 t/s, tg_3s =   7.64 t/s
15.18.674.308 I slot print_timing: id  0 | task 2724 | n_gen =   1331, tg =   7.50 t/s, tg_3s =   7.64 t/s
15.21.693.950 I slot print_timing: id  0 | task 2724 | n_gen =   1354, tg =   7.50 t/s, tg_3s =   7.62 t/s
15.24.707.593 I slot print_timing: id  0 | task 2724 | n_gen =   1377, tg =   7.50 t/s, tg_3s =   7.63 t/s
15.27.730.300 I slot print_timing: id  0 | task 2724 | n_gen =   1400, tg =   7.50 t/s, tg_3s =   7.61 t/s
15.30.751.272 I slot print_timing: id  0 | task 2724 | n_gen =   1423, tg =   7.51 t/s, tg_3s =   7.61 t/s
15.33.777.673 I slot print_timing: id  0 | task 2724 | n_gen =   1446, tg =   7.51 t/s, tg_3s =   7.60 t/s
15.36.794.183 I slot print_timing: id  0 | task 2724 | n_gen =   1469, tg =   7.51 t/s, tg_3s =   7.62 t/s
15.39.809.339 I slot print_timing: id  0 | task 2724 | n_gen =   1492, tg =   7.51 t/s, tg_3s =   7.63 t/s
15.42.826.958 I slot print_timing: id  0 | task 2724 | n_gen =   1515, tg =   7.51 t/s, tg_3s =   7.62 t/s
15.45.844.401 I slot print_timing: id  0 | task 2724 | n_gen =   1538, tg =   7.51 t/s, tg_3s =   7.62 t/s
15.48.860.849 I slot print_timing: id  0 | task 2724 | n_gen =   1561, tg =   7.52 t/s, tg_3s =   7.62 t/s
15.49.385.495 I slot print_timing: id  0 | task 2724 | prompt eval time =    7137.69 ms /   252 tokens (   28.32 ms per token,    35.31 tokens per second)
15.49.385.497 I slot print_timing: id  0 | task 2724 |        eval time =  208076.29 ms /  1565 tokens (  133.04 ms per token,     7.52 tokens per second)
15.49.385.498 I slot print_timing: id  0 | task 2724 |       total time =  215213.98 ms /  1817 tokens
15.49.385.501 I slot print_timing: id  0 | task 2724 |    graphs reused =       4278
15.49.386.412 I slot      release: id  0 | task 2724 | stop processing: n_tokens = 13032, truncated = 0
15.49.569.841 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.927 (> 0.100 thold), f_keep = 0.880
15.49.570.321 I slot launch_slot_: id  0 | task 4293 | processing task, is_child = 0
15.54.434.674 I slot print_timing: id  0 | task 4293 | prompt processing, n_tokens =    256, progress = 0.95, t =   4.86 s / 52.63 tokens per second
15.57.656.940 I slot print_timing: id  0 | task 4293 | prompt processing, n_tokens =    384, progress = 0.96, t =   8.09 s / 47.49 tokens per second
16.00.880.640 I slot print_timing: id  0 | task 4293 | prompt processing, n_tokens =    512, progress = 0.97, t =  11.31 s / 45.27 tokens per second
16.04.108.502 I slot print_timing: id  0 | task 4293 | prompt processing, n_tokens =    640, progress = 0.98, t =  14.54 s / 44.02 tokens per second
16.07.340.218 I slot print_timing: id  0 | task 4293 | prompt processing, n_tokens =    768, progress = 0.99, t =  17.77 s / 43.22 tokens per second
16.10.798.362 I slot print_timing: id  0 | task 4293 | prompt processing, n_tokens =    837, progress = 0.99, t =  21.23 s / 39.43 tokens per second
16.11.538.703 I slot print_timing: id  0 | task 4293 | prompt processing, n_tokens =    901, progress = 1.00, t =  21.97 s / 41.01 tokens per second
16.26.983.450 I slot print_timing: id  0 | task 4293 | n_gen =    100, tg =   7.54 t/s, tg_3s =   7.62 t/s
16.29.999.718 I slot print_timing: id  0 | task 4293 | n_gen =    123, tg =   7.56 t/s, tg_3s =   7.63 t/s
16.33.005.254 I slot print_timing: id  0 | task 4293 | n_gen =    146, tg =   7.57 t/s, tg_3s =   7.65 t/s
16.36.008.974 I slot print_timing: id  0 | task 4293 | n_gen =    169, tg =   7.58 t/s, tg_3s =   7.66 t/s
16.37.188.209 I slot print_timing: id  0 | task 4293 | prompt eval time =   24283.51 ms /   905 tokens (   26.83 ms per token,    37.27 tokens per second)
16.37.188.211 I slot print_timing: id  0 | task 4293 |        eval time =   23334.36 ms /   178 tokens (  131.83 ms per token,     7.59 tokens per second)
16.37.188.218 I slot print_timing: id  0 | task 4293 |       total time =   47617.88 ms /  1083 tokens
16.37.188.219 I slot print_timing: id  0 | task 4293 |    graphs reused =       4462
16.37.189.009 I slot      release: id  0 | task 4293 | stop processing: n_tokens = 12546, truncated = 0
16.37.424.249 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.977 (> 0.100 thold), f_keep = 0.986
16.37.424.705 I slot launch_slot_: id  0 | task 4480 | processing task, is_child = 0
16.42.304.778 I slot print_timing: id  0 | task 4480 | prompt processing, n_tokens =    228, progress = 0.99, t =   4.88 s / 46.72 tokens per second
16.43.825.711 I slot print_timing: id  0 | task 4480 | prompt processing, n_tokens =    292, progress = 1.00, t =   6.40 s / 45.62 tokens per second
16.59.130.070 I slot print_timing: id  0 | task 4480 | n_gen =    100, tg =   7.62 t/s, tg_3s =   7.70 t/s
17.02.153.600 I slot print_timing: id  0 | task 4480 | n_gen =    123, tg =   7.62 t/s, tg_3s =   7.61 t/s
17.05.188.568 I slot print_timing: id  0 | task 4480 | n_gen =    146, tg =   7.61 t/s, tg_3s =   7.58 t/s
17.08.216.504 I slot print_timing: id  0 | task 4480 | n_gen =    169, tg =   7.61 t/s, tg_3s =   7.60 t/s
17.11.248.750 I slot print_timing: id  0 | task 4480 | n_gen =    192, tg =   7.61 t/s, tg_3s =   7.59 t/s
17.14.285.196 I slot print_timing: id  0 | task 4480 | n_gen =    215, tg =   7.60 t/s, tg_3s =   7.57 t/s
17.15.868.378 I slot print_timing: id  0 | task 4480 | prompt eval time =    8714.33 ms /   296 tokens (   29.44 ms per token,    33.97 tokens per second)
17.15.868.381 I slot print_timing: id  0 | task 4480 |        eval time =   29729.33 ms /   227 tokens (  131.55 ms per token,     7.60 tokens per second)
17.15.868.381 I slot print_timing: id  0 | task 4480 |       total time =   38443.66 ms /   523 tokens
17.15.868.381 I slot print_timing: id  0 | task 4480 |    graphs reused =       4687
17.15.869.296 I slot      release: id  0 | task 4480 | stop processing: n_tokens = 12887, truncated = 0
17.46.875.091 I srv    operator(): operator(): cleaning up before exit...
